use_for_sorting,File_name,sample,treatment,,,,,,,,
620_UT,WTCHG_410447_215118,620,UT,,,,,,,,
620_UT,WTCHG_410448_215118,620,UT,,,,,,,,
620_UT,WTCHG_410449_215118,620,UT,,,,,,,,
620_UT,WTCHG_427074_215118,620,UT,,,,,,,,
620_UT,WTCHG_427075_215118,620,UT,,,,,,,,
620_UT,WTCHG_427076_215118,620,UT,,,,,,,,
620_UT,WTCHG_427077_215118,620,UT,,,,,,,,
620_UT,WTCHG_428526_215118,620,UT,,,,,,,,
620_UT,WTCHG_428527_215118,620,UT,,,,,,,,
620_UT,WTCHG_428528_215118,620,UT,,,,,,,,
620_UT,WTCHG_428529_215118,620,UT,,,,,,,,
620_UT,WTCHG_435168_215118,620,UT,,,,,,,,
620_UT,WTCHG_435169_215118,620,UT,,,,,,,,
620_UT,WTCHG_435170_215118,620,UT,,,,,,,,
620_UT,WTCHG_435171_215118,620,UT,,,,,,,,
620_UT,WTCHG_435172_215118,620,UT,,,,,,,,
620_UT,WTCHG_437968_215118,620,UT,,,,,,,,
620_UT,WTCHG_437969_215118,620,UT,,,,,,,,
620_UT,WTCHG_437970_215118,620,UT,,,,,,,,
620_UT,WTCHG_437971_215118,620,UT,,,,,,,,
621_LPS24,WTCHG_410446_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_410447_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_410448_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_410449_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_427074_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_427075_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_427076_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_427077_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_428526_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_428527_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_428528_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_428529_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_435168_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_435169_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_435170_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_435171_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_435172_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_437968_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_437969_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_437970_224105,621,LPS24,,,,,,,,
621_LPS24,WTCHG_437971_224105,621,LPS24,,,,,,,,
621_UT,WTCHG_410446_223117,621,UT,,,,,,,,
621_UT,WTCHG_410447_223117,621,UT,,,,,,,,
621_UT,WTCHG_410448_223117,621,UT,,,,,,,,
621_UT,WTCHG_410449_223117,621,UT,,,,,,,,
621_UT,WTCHG_427074_223117,621,UT,,,,,,,,
621_UT,WTCHG_427075_223117,621,UT,,,,,,,,
621_UT,WTCHG_427076_223117,621,UT,,,,,,,,
621_UT,WTCHG_427077_223117,621,UT,,,,,,,,
621_UT,WTCHG_428526_223117,621,UT,,,,,,,,
621_UT,WTCHG_428527_223117,621,UT,,,,,,,,
621_UT,WTCHG_428528_223117,621,UT,,,,,,,,
621_UT,WTCHG_428529_223117,621,UT,,,,,,,,
621_UT,WTCHG_435168_223117,621,UT,,,,,,,,
621_UT,WTCHG_435169_223117,621,UT,,,,,,,,
621_UT,WTCHG_435170_223117,621,UT,,,,,,,,
621_UT,WTCHG_435171_223117,621,UT,,,,,,,,
621_UT,WTCHG_435172_223117,621,UT,,,,,,,,
621_UT,WTCHG_437968_223117,621,UT,,,,,,,,
621_UT,WTCHG_437969_223117,621,UT,,,,,,,,
621_UT,WTCHG_437970_223117,621,UT,,,,,,,,
621_UT,WTCHG_437971_223117,621,UT,,,,,,,,
622_LPS24,WTCHG_410446_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_410447_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_410448_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_410449_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_427074_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_427075_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_427076_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_427077_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_428526_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_428527_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_428528_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_428529_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_435168_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_435169_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_435170_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_435171_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_435172_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_437968_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_437969_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_437970_232104,622,LPS24,,,,,,,,
622_LPS24,WTCHG_437971_232104,622,LPS24,,,,,,,,
622_UT,WTCHG_410446_231116,622,UT,,,,,,,,
622_UT,WTCHG_410447_231116,622,UT,,,,,,,,
622_UT,WTCHG_410448_231116,622,UT,,,,,,,,
622_UT,WTCHG_410449_231116,622,UT,,,,,,,,
622_UT,WTCHG_427074_231116,622,UT,,,,,,,,
622_UT,WTCHG_427075_231116,622,UT,,,,,,,,
622_UT,WTCHG_427076_231116,622,UT,,,,,,,,
622_UT,WTCHG_427077_231116,622,UT,,,,,,,,
622_UT,WTCHG_428526_231116,622,UT,,,,,,,,
622_UT,WTCHG_428527_231116,622,UT,,,,,,,,
622_UT,WTCHG_428528_231116,622,UT,,,,,,,,
622_UT,WTCHG_428529_231116,622,UT,,,,,,,,
622_UT,WTCHG_435168_231116,622,UT,,,,,,,,
622_UT,WTCHG_435169_231116,622,UT,,,,,,,,
622_UT,WTCHG_435170_231116,622,UT,,,,,,,,
622_UT,WTCHG_435171_231116,622,UT,,,,,,,,
622_UT,WTCHG_435172_231116,622,UT,,,,,,,,
622_UT,WTCHG_437968_231116,622,UT,,,,,,,,
622_UT,WTCHG_437969_231116,622,UT,,,,,,,,
622_UT,WTCHG_437970_231116,622,UT,,,,,,,,
622_UT,WTCHG_437971_231116,622,UT,,,,,,,,
623_LPS24,WTCHG_410446_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_410447_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_410448_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_410449_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_427074_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_427075_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_427076_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_427077_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_428526_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_428527_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_428528_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_428529_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_435168_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_435169_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_435170_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_435171_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_435172_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_437968_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_437969_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_437970_240103,623,LPS24,,,,,,,,
623_LPS24,WTCHG_437971_240103,623,LPS24,,,,,,,,
623_UT,WTCHG_410446_239115,623,UT,,,,,,,,
623_UT,WTCHG_410447_239115,623,UT,,,,,,,,
623_UT,WTCHG_410448_239115,623,UT,,,,,,,,
623_UT,WTCHG_410449_239115,623,UT,,,,,,,,
623_UT,WTCHG_427074_239115,623,UT,,,,,,,,
623_UT,WTCHG_427075_239115,623,UT,,,,,,,,
623_UT,WTCHG_427076_239115,623,UT,,,,,,,,
623_UT,WTCHG_427077_239115,623,UT,,,,,,,,
623_UT,WTCHG_428526_239115,623,UT,,,,,,,,
623_UT,WTCHG_428527_239115,623,UT,,,,,,,,
623_UT,WTCHG_428528_239115,623,UT,,,,,,,,
623_UT,WTCHG_428529_239115,623,UT,,,,,,,,
623_UT,WTCHG_435168_239115,623,UT,,,,,,,,
623_UT,WTCHG_435169_239115,623,UT,,,,,,,,
623_UT,WTCHG_435170_239115,623,UT,,,,,,,,
623_UT,WTCHG_435171_239115,623,UT,,,,,,,,
623_UT,WTCHG_435172_239115,623,UT,,,,,,,,
623_UT,WTCHG_437968_239115,623,UT,,,,,,,,
623_UT,WTCHG_437969_239115,623,UT,,,,,,,,
623_UT,WTCHG_437970_239115,623,UT,,,,,,,,
623_UT,WTCHG_437971_239115,623,UT,,,,,,,,
624_LPS24,WTCHG_410446_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_410447_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_410448_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_410449_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_427074_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_427075_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_427076_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_427077_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_428526_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_428527_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_428528_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_428529_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_435168_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_435169_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_435170_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_435171_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_435172_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_437968_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_437969_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_437970_248102,624,LPS24,,,,,,,,
624_LPS24,WTCHG_437971_248102,624,LPS24,,,,,,,,
624_UT,WTCHG_410446_247114,624,UT,,,,,,,,
624_UT,WTCHG_410447_247114,624,UT,,,,,,,,
624_UT,WTCHG_410448_247114,624,UT,,,,,,,,
624_UT,WTCHG_410449_247114,624,UT,,,,,,,,
624_UT,WTCHG_427074_247114,624,UT,,,,,,,,
624_UT,WTCHG_427075_247114,624,UT,,,,,,,,
624_UT,WTCHG_427076_247114,624,UT,,,,,,,,
624_UT,WTCHG_427077_247114,624,UT,,,,,,,,
624_UT,WTCHG_428526_247114,624,UT,,,,,,,,
624_UT,WTCHG_428527_247114,624,UT,,,,,,,,
624_UT,WTCHG_428528_247114,624,UT,,,,,,,,
624_UT,WTCHG_428529_247114,624,UT,,,,,,,,
624_UT,WTCHG_435168_247114,624,UT,,,,,,,,
624_UT,WTCHG_435169_247114,624,UT,,,,,,,,
624_UT,WTCHG_435170_247114,624,UT,,,,,,,,
624_UT,WTCHG_435171_247114,624,UT,,,,,,,,
624_UT,WTCHG_435172_247114,624,UT,,,,,,,,
624_UT,WTCHG_437968_247114,624,UT,,,,,,,,
624_UT,WTCHG_437969_247114,624,UT,,,,,,,,
624_UT,WTCHG_437970_247114,624,UT,,,,,,,,
624_UT,WTCHG_437971_247114,624,UT,,,,,,,,
625_LPS24,WTCHG_410446_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_410447_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_410448_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_410449_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_427074_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_427075_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_427076_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_427077_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_428526_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_428527_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_428528_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_428529_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_435168_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_435169_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_435170_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_435171_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_435172_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_437968_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_437969_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_437970_256101,625,LPS24,,,,,,,,
625_LPS24,WTCHG_437971_256101,625,LPS24,,,,,,,,
625_UT,WTCHG_410446_255113,625,UT,,,,,,,,
625_UT,WTCHG_410447_255113,625,UT,,,,,,,,
625_UT,WTCHG_410448_255113,625,UT,,,,,,,,
625_UT,WTCHG_410449_255113,625,UT,,,,,,,,
625_UT,WTCHG_427074_255113,625,UT,,,,,,,,
625_UT,WTCHG_427075_255113,625,UT,,,,,,,,
625_UT,WTCHG_427076_255113,625,UT,,,,,,,,
625_UT,WTCHG_427077_255113,625,UT,,,,,,,,
625_UT,WTCHG_428526_255113,625,UT,,,,,,,,
625_UT,WTCHG_428527_255113,625,UT,,,,,,,,
625_UT,WTCHG_428528_255113,625,UT,,,,,,,,
625_UT,WTCHG_428529_255113,625,UT,,,,,,,,
625_UT,WTCHG_435168_255113,625,UT,,,,,,,,
625_UT,WTCHG_435169_255113,625,UT,,,,,,,,
625_UT,WTCHG_435170_255113,625,UT,,,,,,,,
625_UT,WTCHG_435171_255113,625,UT,,,,,,,,
625_UT,WTCHG_435172_255113,625,UT,,,,,,,,
625_UT,WTCHG_437968_255113,625,UT,,,,,,,,
625_UT,WTCHG_437969_255113,625,UT,,,,,,,,
625_UT,WTCHG_437970_255113,625,UT,,,,,,,,
625_UT,WTCHG_437971_255113,625,UT,,,,,,,,
627_LPS24,WTCHG_410446_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_410447_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_410448_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_410449_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_427074_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_427075_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_427076_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_427077_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_428526_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_428527_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_428528_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_428529_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_435168_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_435169_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_435170_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_435171_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_435172_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_437968_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_437969_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_437970_258113,627,LPS24,,,,,,,,
627_LPS24,WTCHG_437971_258113,627,LPS24,,,,,,,,
627_UT,WTCHG_410446_257101,627,UT,,,,,,,,
627_UT,WTCHG_410447_257101,627,UT,,,,,,,,
627_UT,WTCHG_410448_257101,627,UT,,,,,,,,
627_UT,WTCHG_410449_257101,627,UT,,,,,,,,
627_UT,WTCHG_427074_257101,627,UT,,,,,,,,
627_UT,WTCHG_427075_257101,627,UT,,,,,,,,
627_UT,WTCHG_427076_257101,627,UT,,,,,,,,
627_UT,WTCHG_427077_257101,627,UT,,,,,,,,
627_UT,WTCHG_428526_257101,627,UT,,,,,,,,
627_UT,WTCHG_428527_257101,627,UT,,,,,,,,
627_UT,WTCHG_428528_257101,627,UT,,,,,,,,
627_UT,WTCHG_428529_257101,627,UT,,,,,,,,
627_UT,WTCHG_435168_257101,627,UT,,,,,,,,
627_UT,WTCHG_435169_257101,627,UT,,,,,,,,
627_UT,WTCHG_435170_257101,627,UT,,,,,,,,
627_UT,WTCHG_435171_257101,627,UT,,,,,,,,
627_UT,WTCHG_435172_257101,627,UT,,,,,,,,
627_UT,WTCHG_437968_257101,627,UT,,,,,,,,
627_UT,WTCHG_437969_257101,627,UT,,,,,,,,
627_UT,WTCHG_437970_257101,627,UT,,,,,,,,
627_UT,WTCHG_437971_257101,627,UT,,,,,,,,
629_LPS24,WTCHG_410446_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_410447_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_410448_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_410449_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_427074_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_427075_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_427076_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_427077_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_428526_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_428527_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_428528_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_428529_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_435168_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_435169_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_435170_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_435171_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_435172_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_437968_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_437969_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_437970_266114,629,LPS24,,,,,,,,
629_LPS24,WTCHG_437971_266114,629,LPS24,,,,,,,,
629_UT,WTCHG_410446_265102,629,UT,,,,,,,,
629_UT,WTCHG_410447_265102,629,UT,,,,,,,,
629_UT,WTCHG_410448_265102,629,UT,,,,,,,,
629_UT,WTCHG_410449_265102,629,UT,,,,,,,,
629_UT,WTCHG_427074_265102,629,UT,,,,,,,,
629_UT,WTCHG_427075_265102,629,UT,,,,,,,,
629_UT,WTCHG_427076_265102,629,UT,,,,,,,,
629_UT,WTCHG_427077_265102,629,UT,,,,,,,,
629_UT,WTCHG_428526_265102,629,UT,,,,,,,,
629_UT,WTCHG_428527_265102,629,UT,,,,,,,,
629_UT,WTCHG_428528_265102,629,UT,,,,,,,,
629_UT,WTCHG_428529_265102,629,UT,,,,,,,,
629_UT,WTCHG_435168_265102,629,UT,,,,,,,,
629_UT,WTCHG_435169_265102,629,UT,,,,,,,,
629_UT,WTCHG_435170_265102,629,UT,,,,,,,,
629_UT,WTCHG_435171_265102,629,UT,,,,,,,,
629_UT,WTCHG_435172_265102,629,UT,,,,,,,,
629_UT,WTCHG_437968_265102,629,UT,,,,,,,,
629_UT,WTCHG_437969_265102,629,UT,,,,,,,,
629_UT,WTCHG_437970_265102,629,UT,,,,,,,,
629_UT,WTCHG_437971_265102,629,UT,,,,,,,,
631_LPS24,WTCHG_410446_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_410447_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_410448_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_410449_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_427074_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_427075_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_427076_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_427077_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_428526_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_428527_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_428528_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_428529_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_435168_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_435169_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_435170_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_435171_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_435172_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_437968_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_437969_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_437970_274115,631,LPS24,,,,,,,,
631_LPS24,WTCHG_437971_274115,631,LPS24,,,,,,,,
631_UT,WTCHG_410446_273103,631,UT,,,,,,,,
631_UT,WTCHG_410447_273103,631,UT,,,,,,,,
631_UT,WTCHG_410448_273103,631,UT,,,,,,,,
631_UT,WTCHG_410449_273103,631,UT,,,,,,,,
631_UT,WTCHG_427074_273103,631,UT,,,,,,,,
631_UT,WTCHG_427075_273103,631,UT,,,,,,,,
631_UT,WTCHG_427076_273103,631,UT,,,,,,,,
631_UT,WTCHG_427077_273103,631,UT,,,,,,,,
631_UT,WTCHG_428526_273103,631,UT,,,,,,,,
631_UT,WTCHG_428527_273103,631,UT,,,,,,,,
631_UT,WTCHG_428528_273103,631,UT,,,,,,,,
631_UT,WTCHG_428529_273103,631,UT,,,,,,,,
631_UT,WTCHG_435168_273103,631,UT,,,,,,,,
631_UT,WTCHG_435169_273103,631,UT,,,,,,,,
631_UT,WTCHG_435170_273103,631,UT,,,,,,,,
631_UT,WTCHG_435171_273103,631,UT,,,,,,,,
631_UT,WTCHG_435172_273103,631,UT,,,,,,,,
631_UT,WTCHG_437968_273103,631,UT,,,,,,,,
631_UT,WTCHG_437969_273103,631,UT,,,,,,,,
631_UT,WTCHG_437970_273103,631,UT,,,,,,,,
631_UT,WTCHG_437971_273103,631,UT,,,,,,,,
633_LPS24,WTCHG_410446_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_410447_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_410448_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_410449_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_427074_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_427075_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_427076_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_427077_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_428526_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_428527_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_428528_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_428529_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_435168_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_435169_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_435170_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_435171_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_435172_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_437968_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_437969_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_437970_282116,633,LPS24,,,,,,,,
633_LPS24,WTCHG_437971_282116,633,LPS24,,,,,,,,
633_UT,WTCHG_410446_281104,633,UT,,,,,,,,
633_UT,WTCHG_410447_281104,633,UT,,,,,,,,
633_UT,WTCHG_410448_281104,633,UT,,,,,,,,
633_UT,WTCHG_410449_281104,633,UT,,,,,,,,
633_UT,WTCHG_427074_281104,633,UT,,,,,,,,
633_UT,WTCHG_427075_281104,633,UT,,,,,,,,
633_UT,WTCHG_427076_281104,633,UT,,,,,,,,
633_UT,WTCHG_427077_281104,633,UT,,,,,,,,
633_UT,WTCHG_428526_281104,633,UT,,,,,,,,
633_UT,WTCHG_428527_281104,633,UT,,,,,,,,
633_UT,WTCHG_428528_281104,633,UT,,,,,,,,
633_UT,WTCHG_428529_281104,633,UT,,,,,,,,
633_UT,WTCHG_435168_281104,633,UT,,,,,,,,
633_UT,WTCHG_435169_281104,633,UT,,,,,,,,
633_UT,WTCHG_435170_281104,633,UT,,,,,,,,
633_UT,WTCHG_435171_281104,633,UT,,,,,,,,
633_UT,WTCHG_435172_281104,633,UT,,,,,,,,
633_UT,WTCHG_437968_281104,633,UT,,,,,,,,
633_UT,WTCHG_437969_281104,633,UT,,,,,,,,
633_UT,WTCHG_437970_281104,633,UT,,,,,,,,
633_UT,WTCHG_437971_281104,633,UT,,,,,,,,
634_LPS24,WTCHG_410446_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_410447_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_410448_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_410449_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_427074_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_427075_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_427076_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_427077_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_428526_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_428527_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_428528_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_428529_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_435168_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_435169_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_435170_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_435171_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_435172_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_437968_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_437969_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_437970_290117,634,LPS24,,,,,,,,
634_LPS24,WTCHG_437971_290117,634,LPS24,,,,,,,,
634_UT,WTCHG_410446_289105,634,UT,,,,,,,,
634_UT,WTCHG_410447_289105,634,UT,,,,,,,,
634_UT,WTCHG_410448_289105,634,UT,,,,,,,,
634_UT,WTCHG_410449_289105,634,UT,,,,,,,,
634_UT,WTCHG_427074_289105,634,UT,,,,,,,,
634_UT,WTCHG_427075_289105,634,UT,,,,,,,,
634_UT,WTCHG_427076_289105,634,UT,,,,,,,,
634_UT,WTCHG_427077_289105,634,UT,,,,,,,,
634_UT,WTCHG_428526_289105,634,UT,,,,,,,,
634_UT,WTCHG_428527_289105,634,UT,,,,,,,,
634_UT,WTCHG_428528_289105,634,UT,,,,,,,,
634_UT,WTCHG_428529_289105,634,UT,,,,,,,,
634_UT,WTCHG_435168_289105,634,UT,,,,,,,,
634_UT,WTCHG_435169_289105,634,UT,,,,,,,,
634_UT,WTCHG_435170_289105,634,UT,,,,,,,,
634_UT,WTCHG_435171_289105,634,UT,,,,,,,,
634_UT,WTCHG_435172_289105,634,UT,,,,,,,,
634_UT,WTCHG_437968_289105,634,UT,,,,,,,,
