Index,File_name,use_for_sorting,sample2,treatment,,,,,
620_IFN,WTCHG_427079_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_427080_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_427081_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_428530_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_428531_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_428532_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_428533_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_435173_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_435174_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_435175_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_437972_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_437973_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_437974_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_437975_279122,279122,620,IFN,,,,,
621_IFN,WTCHG_410450_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_410451_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_410452_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_410453_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_427078_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_427079_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_427080_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_427081_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_428530_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_428531_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_428532_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_428533_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_435173_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_435174_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_435175_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_437972_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_437973_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_437974_280110,280110,621,IFN,,,,,
621_IFN,WTCHG_437975_280110,280110,621,IFN,,,,,
622_IFN,WTCHG_410450_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_410451_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_410452_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_410453_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_427078_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_427079_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_427080_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_427081_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_428530_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_428531_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_428532_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_428533_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_435173_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_435174_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_435175_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_437972_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_437973_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_437974_261149,261149,622,IFN,,,,,
622_IFN,WTCHG_437975_261149,261149,622,IFN,,,,,
623_IFN,WTCHG_410450_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_410451_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_410452_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_410453_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_427078_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_427079_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_427080_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_427081_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_428530_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_428531_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_428532_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_428533_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_435173_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_435174_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_435175_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_437972_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_437973_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_437974_262161,262161,623,IFN,,,,,
623_IFN,WTCHG_437975_262161,262161,623,IFN,,,,,
624_IFN,WTCHG_410450_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_410451_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_410452_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_410453_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_427078_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_427079_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_427080_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_427081_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_428530_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_428531_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_428532_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_428533_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_435173_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_435174_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_435175_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_437972_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_437973_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_437974_263173,263173,624,IFN,,,,,
624_IFN,WTCHG_437975_263173,263173,624,IFN,,,,,
625_IFN,WTCHG_410450_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_410451_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_410452_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_410453_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_427078_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_427079_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_427080_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_427081_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_428530_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_428531_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_428532_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_428533_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_435173_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_435174_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_435175_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_437972_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_437973_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_437974_264185,264185,625,IFN,,,,,
625_IFN,WTCHG_437975_264185,264185,625,IFN,,,,,
628_IFN,WTCHG_410450_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_410451_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_410452_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_410453_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_427078_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_427079_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_427080_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_427081_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_428530_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_428531_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_428532_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_428533_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_435173_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_435174_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_435175_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_437972_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_437973_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_437974_237158,237158,628,IFN,,,,,
628_IFN,WTCHG_437975_237158,237158,628,IFN,,,,,
628_MET1m,WTCHG_410450_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_410451_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_410452_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_410453_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_427078_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_427079_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_427080_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_427081_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_428530_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_428531_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_428532_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_428533_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_435173_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_435174_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_435175_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_437972_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_437973_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_437974_238170,238170,628,MET1m,,,,,
628_MET1m,WTCHG_437975_238170,238170,628,MET1m,,,,,
628_UT,WTCHG_410450_236146,236146,628,UT,,,,,
628_UT,WTCHG_410451_236146,236146,628,UT,,,,,
628_UT,WTCHG_410452_236146,236146,628,UT,,,,,
628_UT,WTCHG_410453_236146,236146,628,UT,,,,,
628_UT,WTCHG_427078_236146,236146,628,UT,,,,,
628_UT,WTCHG_427079_236146,236146,628,UT,,,,,
628_UT,WTCHG_427080_236146,236146,628,UT,,,,,
628_UT,WTCHG_427081_236146,236146,628,UT,,,,,
628_UT,WTCHG_428530_236146,236146,628,UT,,,,,
628_UT,WTCHG_428531_236146,236146,628,UT,,,,,
628_UT,WTCHG_428532_236146,236146,628,UT,,,,,
628_UT,WTCHG_428533_236146,236146,628,UT,,,,,
628_UT,WTCHG_435173_236146,236146,628,UT,,,,,
628_UT,WTCHG_435174_236146,236146,628,UT,,,,,
628_UT,WTCHG_435175_236146,236146,628,UT,,,,,
628_UT,WTCHG_437972_236146,236146,628,UT,,,,,
628_UT,WTCHG_437973_236146,236146,628,UT,,,,,
628_UT,WTCHG_437974_236146,236146,628,UT,,,,,
628_UT,WTCHG_437975_236146,236146,628,UT,,,,,
638_IFN,WTCHG_410450_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_410451_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_410452_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_410453_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_427078_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_427079_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_427080_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_427081_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_428530_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_428531_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_428532_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_428533_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_435173_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_435174_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_435175_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_437972_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_437973_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_437974_218177,218177,638,IFN,,,,,
638_IFN,WTCHG_437975_218177,218177,638,IFN,,,,,
638_MET1m,WTCHG_410450_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_410451_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_410452_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_410453_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_427078_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_427079_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_427080_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_427081_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_428530_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_428531_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_428532_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_428533_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_435173_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_435174_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_435175_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_437972_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_437973_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_437974_217189,217189,638,MET1m,,,,,
638_MET1m,WTCHG_437975_217189,217189,638,MET1m,,,,,
639_IFN,WTCHG_410450_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_410451_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_410452_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_410453_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_427078_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_427079_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_427080_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_427081_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_428530_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_428531_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_428532_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_428533_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_435173_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_435174_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_435175_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_437972_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_437973_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_437974_226176,226176,639,IFN,,,,,
639_IFN,WTCHG_437975_226176,226176,639,IFN,,,,,
639_MET1m,WTCHG_410450_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_410451_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_410452_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_410453_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_427078_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_427079_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_427080_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_427081_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_428530_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_428531_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_428532_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_428533_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_435173_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_435174_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_435175_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_437972_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_437973_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_437974_225188,225188,639,MET1m,,,,,
639_MET1m,WTCHG_437975_225188,225188,639,MET1m,,,,,
640_IFN,WTCHG_410450_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_410451_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_410452_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_410453_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_427078_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_427079_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_427080_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_427081_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_428530_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_428531_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_428532_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_428533_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_435173_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_435174_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_435175_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_437972_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_437973_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_437974_273103,273103,640,IFN,,,,,
640_IFN,WTCHG_437975_273103,273103,640,IFN,,,,,
641_IFN,WTCHG_410450_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_410451_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_410452_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_410453_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_427078_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_427079_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_427080_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_427081_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_428530_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_428531_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_428532_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_428533_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_435173_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_435174_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_435175_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_437972_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_437973_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_437974_266114,266114,641,IFN,,,,,
641_IFN,WTCHG_437975_266114,266114,641,IFN,,,,,
642_IFN,WTCHG_410450_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_410451_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_410452_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_410453_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_427078_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_427079_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_427080_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_427081_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_428530_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_428531_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_428532_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_428533_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_435173_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_435174_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_435175_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_437972_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_437973_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_437974_275127,275127,642,IFN,,,,,
642_IFN,WTCHG_437975_275127,275127,642,IFN,,,,,
643_LPS24,WTCHG_427078_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_427079_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_427080_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_427081_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_428530_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_428531_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_428532_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_428533_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_435173_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_435174_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_435175_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_437972_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_437973_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_437974_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_437975_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_410450_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_410451_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_410452_240194,240194,643,LPS24,,,,,
643_LPS24,WTCHG_410453_240194,240194,643,LPS24,,,,,
643_MET1m,WTCHG_410450_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_410451_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_410452_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_410453_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_427078_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_427079_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_427080_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_427081_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_428530_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_428531_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_428532_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_428533_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_435173_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_435174_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_435175_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_437972_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_437973_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_437974_241111,241111,643,MET1m,,,,,
643_MET1m,WTCHG_437975_241111,241111,643,MET1m,,,,,
643_UT,WTCHG_410450_239182,239182,643,UT,,,,,
643_UT,WTCHG_410451_239182,239182,643,UT,,,,,
643_UT,WTCHG_410452_239182,239182,643,UT,,,,,
643_UT,WTCHG_410453_239182,239182,643,UT,,,,,
643_UT,WTCHG_427078_239182,239182,643,UT,,,,,
643_UT,WTCHG_427079_239182,239182,643,UT,,,,,
643_UT,WTCHG_427080_239182,239182,643,UT,,,,,
643_UT,WTCHG_427081_239182,239182,643,UT,,,,,
643_UT,WTCHG_428530_239182,239182,643,UT,,,,,
643_UT,WTCHG_428531_239182,239182,643,UT,,,,,
643_UT,WTCHG_428532_239182,239182,643,UT,,,,,
643_UT,WTCHG_428533_239182,239182,643,UT,,,,,
643_UT,WTCHG_435173_239182,239182,643,UT,,,,,
643_UT,WTCHG_435174_239182,239182,643,UT,,,,,
643_UT,WTCHG_435175_239182,239182,643,UT,,,,,
643_UT,WTCHG_437972_239182,239182,643,UT,,,,,
643_UT,WTCHG_437973_239182,239182,643,UT,,,,,
643_UT,WTCHG_437974_239182,239182,643,UT,,,,,
643_UT,WTCHG_437975_239182,239182,643,UT,,,,,
644_IFN,WTCHG_410450_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_410451_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_410452_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_410453_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_427078_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_427079_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_427080_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_427081_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_428530_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_428531_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_428532_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_428533_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_435173_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_435174_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_435175_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_437972_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_437973_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_437974_276139,276139,644,IFN,,,,,
644_IFN,WTCHG_437975_276139,276139,644,IFN,,,,,
645_IFN,WTCHG_410450_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_410451_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_410452_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_410453_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_427078_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_427079_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_427080_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_427081_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_428530_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_428531_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_428532_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_428533_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_435173_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_435174_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_435175_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_437972_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_437973_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_437974_269150,269150,645,IFN,,,,,
645_IFN,WTCHG_437975_269150,269150,645,IFN,,,,,
647_IFN,WTCHG_410450_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_410451_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_410452_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_410453_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_427078_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_427079_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_427080_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_427081_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_428530_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_428531_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_428532_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_428533_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_435173_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_435174_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_435175_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_437972_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_437973_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_437974_244147,244147,647,IFN,,,,,
647_IFN,WTCHG_437975_244147,244147,647,IFN,,,,,
647_LPS24,WTCHG_427078_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_427079_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_427080_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_427081_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_428530_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_428531_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_428532_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_428533_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_435173_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_435174_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_435175_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_437972_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_437973_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_437974_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_437975_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_410450_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_410451_243135,243135,647,LPS24,,,,,
647_LPS24,WTCHG_410452_243135,243135,647,LPS24,,,,,
