sample_id	donor	condition	replicate	condition_name	SL1344	IFNg	line_id	clone	ips_received	ips_started	passage_received	received_as	media	EB_formation	passage_diff	diff_start	salmonella_date	atac_date	flow_date	medium_changes	terminated	status	mean_purity	max_purity	genotype_id	open_access	sex	ips_culture_days	passage_diff_bins	rna_concentration	ng_ul_mean	macrophage_harvest	rna_extraction	rna_submit	library_pool	chemistry	rna_auto	macrophage_diff_days	macrophage_diff_bins	harvest_stimulation_days	max_purity_filtered	mean_purity_filtered	purity_bins
peop_B	peop	B	1	IFNg	control	primed	peop_2	2	2014-02-19	2014-02-19	23	alive	KSR	2014-02-27	25	2014-03-03	2014-06-03	NA	2014-05-20	20	2014-06-13	Success	0.971741221741222	0.974386724386724	HPSI0413i-peop_2	0	male	8	20	0-100	69.7375	2014-05-26	2014-06-06	2014-11-18	3226_RNA-1_191114	V4	FALSE	96	50	8	0.974386724386724	0.971741221741222	low
peop_C	peop	C	1	SL1344	infected	naive	peop_2	2	2014-02-19	2014-02-19	23	alive	KSR	2014-02-27	25	2014-03-03	2014-06-03	NA	2014-05-20	20	2014-06-13	Success	0.971741221741222	0.974386724386724	HPSI0413i-peop_2	0	male	8	20	0-100	69.7375	2014-05-26	2014-06-06	2014-11-18	3226_RNA-1_191114	V4	FALSE	96	50	8	0.974386724386724	0.971741221741222	low
peop_D	peop	D	1	IFNg_SL1344	infected	primed	peop_2	2	2014-02-19	2014-02-19	23	alive	KSR	2014-02-27	25	2014-03-03	2014-06-03	NA	2014-05-20	20	2014-06-13	Success	0.971741221741222	0.974386724386724	HPSI0413i-peop_2	0	male	8	20	0-100	69.7375	2014-05-26	2014-06-06	2014-11-18	3226_RNA-1_191114	V4	FALSE	96	50	8	0.974386724386724	0.971741221741222	low
podx_A	podx	A	1	naive	control	naive	podx_1	1	2015-01-14	2015-06-06	32	frozen	E8	2015-06-23	36	2015-06-26	2015-07-22	2015-07-22	2015-07-21	5	2015-07-24	Success	0.980583543240974	0.982682619647355	HPSI1113i-podx_1	1	female	17	30	0-100	93.59	2015-07-15	2015-08-14	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	29	20	7	0.982682619647355	0.980583543240974	high
podx_B	podx	B	1	IFNg	control	primed	podx_1	1	2015-01-14	2015-06-06	32	frozen	E8	2015-06-23	36	2015-06-26	2015-07-22	2015-07-22	2015-07-21	5	2015-07-24	Success	0.980583543240974	0.982682619647355	HPSI1113i-podx_1	1	female	17	30	0-100	93.59	2015-07-15	2015-08-14	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	29	20	7	0.982682619647355	0.980583543240974	high
podx_C	podx	C	1	SL1344	infected	naive	podx_1	1	2015-01-14	2015-06-06	32	frozen	E8	2015-06-23	36	2015-06-26	2015-07-22	2015-07-22	2015-07-21	5	2015-07-24	Success	0.980583543240974	0.982682619647355	HPSI1113i-podx_1	1	female	17	30	0-100	93.59	2015-07-15	2015-08-14	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	29	20	7	0.982682619647355	0.980583543240974	high
podx_D	podx	D	1	IFNg_SL1344	infected	primed	podx_1	1	2015-01-14	2015-06-06	32	frozen	E8	2015-06-23	36	2015-06-26	2015-07-22	2015-07-22	2015-07-21	5	2015-07-24	Success	0.980583543240974	0.982682619647355	HPSI1113i-podx_1	1	female	17	30	0-100	93.59	2015-07-15	2015-08-14	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	29	20	7	0.982682619647355	0.980583543240974	high
qanu_A	qanu	A	1	naive	control	naive	qanu_2	2	2014-05-06	2014-05-06	28	alive	KSR	2014-05-10	29	2014-05-14	2014-06-14	NA	2014-06-20	6	2014-06-26	Success	0.977525314892566	0.991108915781674	HPSI0613i-qanu_2	0	female	4	20	0-100	70.9	2014-06-08	2014-07-09	2014-11-18	3226_RNA-1_191114	V4	FALSE	35	30	6	0.991108915781674	0.977525314892566	high
qanu_B	qanu	B	1	IFNg	control	primed	qanu_2	2	2014-05-06	2014-05-06	28	alive	KSR	2014-05-10	29	2014-05-14	2014-06-14	NA	2014-06-20	6	2014-06-26	Success	0.977525314892566	0.991108915781674	HPSI0613i-qanu_2	0	female	4	20	0-100	70.9	2014-06-08	2014-07-09	2014-11-18	3226_RNA-1_191114	V4	FALSE	35	30	6	0.991108915781674	0.977525314892566	high
qanu_C	qanu	C	1	SL1344	infected	naive	qanu_2	2	2014-05-06	2014-05-06	28	alive	KSR	2014-05-10	29	2014-05-14	2014-06-14	NA	2014-06-20	6	2014-06-26	Success	0.977525314892566	0.991108915781674	HPSI0613i-qanu_2	0	female	4	20	0-100	70.9	2014-06-08	2014-07-09	2014-11-18	3226_RNA-1_191114	V4	FALSE	35	30	6	0.991108915781674	0.977525314892566	high
qanu_D	qanu	D	1	IFNg_SL1344	infected	primed	qanu_2	2	2014-05-06	2014-05-06	28	alive	KSR	2014-05-10	29	2014-05-14	2014-06-14	NA	2014-06-20	6	2014-06-26	Success	0.977525314892566	0.991108915781674	HPSI0613i-qanu_2	0	female	4	20	0-100	70.9	2014-06-08	2014-07-09	2014-11-18	3226_RNA-1_191114	V4	FALSE	35	30	6	0.991108915781674	0.977525314892566	high
qimz_A	qimz	A	1	naive	control	naive	qimz_1	1	2014-05-12	2014-05-12	26	alive	KSR	2014-05-17	27	2014-05-21	2014-07-15	NA	2014-07-01	8	2014-07-16	Success	0.985408805031447	0.986666666666667	HPSI0713i-qimz_1	0	female	5	20	200+	307.4575	2014-07-09	2014-07-15	2014-11-18	3226_RNA-2_191114	V4	FALSE	59	50	6	0.986666666666667	0.985408805031447	high
qimz_B	qimz	B	1	IFNg	control	primed	qimz_1	1	2014-05-12	2014-05-12	26	alive	KSR	2014-05-17	27	2014-05-21	2014-07-15	NA	2014-07-01	8	2014-07-16	Success	0.985408805031447	0.986666666666667	HPSI0713i-qimz_1	0	female	5	20	200+	307.4575	2014-07-09	2014-07-15	2014-11-18	3226_RNA-2_191114	V4	FALSE	59	50	6	0.986666666666667	0.985408805031447	high
qimz_C	qimz	C	1	SL1344	infected	naive	qimz_1	1	2014-05-12	2014-05-12	26	alive	KSR	2014-05-17	27	2014-05-21	2014-07-15	NA	2014-07-01	8	2014-07-16	Success	0.985408805031447	0.986666666666667	HPSI0713i-qimz_1	0	female	5	20	200+	307.4575	2014-07-09	2014-07-15	2014-11-18	3226_RNA-2_191114	V4	FALSE	59	50	6	0.986666666666667	0.985408805031447	high
qimz_D	qimz	D	1	IFNg_SL1344	infected	primed	qimz_1	1	2014-05-12	2014-05-12	26	alive	KSR	2014-05-17	27	2014-05-21	2014-07-15	NA	2014-07-01	8	2014-07-16	Success	0.985408805031447	0.986666666666667	HPSI0713i-qimz_1	0	female	5	20	200+	307.4575	2014-07-09	2014-07-15	2014-11-18	3226_RNA-2_191114	V4	FALSE	59	50	6	0.986666666666667	0.985408805031447	high
qolg_A	qolg	A	1	naive	control	naive	qolg_3	3	2014-10-24	2015-09-14	40	frozen	E8	2015-10-07	44	2015-10-10	2015-11-05	2015-11-13	2015-11-17	6	2015-11-11	Success	0.988200125865324	0.988672120830711	HPSI1113i-qolg_3	1	male	23	40	100-200	161.1725	2015-10-30	2015-11-06	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	29	20	6	0.988672120830711	0.988200125865324	high
qolg_B	qolg	B	1	IFNg	control	primed	qolg_3	3	2014-10-24	2015-09-14	40	frozen	E8	2015-10-07	44	2015-10-10	2015-11-05	2015-11-13	2015-11-17	6	2015-11-11	Success	0.988200125865324	0.988672120830711	HPSI1113i-qolg_3	1	male	23	40	100-200	161.1725	2015-10-30	2015-11-06	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	29	20	6	0.988672120830711	0.988200125865324	high
qolg_C	qolg	C	1	SL1344	infected	naive	qolg_3	3	2014-10-24	2015-09-14	40	frozen	E8	2015-10-07	44	2015-10-10	2015-11-05	2015-11-13	2015-11-17	6	2015-11-11	Success	0.988200125865324	0.988672120830711	HPSI1113i-qolg_3	1	male	23	40	100-200	161.1725	2015-10-30	2015-11-06	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	29	20	6	0.988672120830711	0.988200125865324	high
qolg_D	qolg	D	1	IFNg_SL1344	infected	primed	qolg_3	3	2014-10-24	2015-09-14	40	frozen	E8	2015-10-07	44	2015-10-10	2015-11-05	2015-11-13	2015-11-17	6	2015-11-11	Success	0.988200125865324	0.988672120830711	HPSI1113i-qolg_3	1	male	23	40	100-200	161.1725	2015-10-30	2015-11-06	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	29	20	6	0.988672120830711	0.988200125865324	high
ruyv_A	ruyv	A	1	naive	control	naive	ruyv_1	1	2015-01-14	2015-02-04	24	frozen	KSR	2015-02-27	27	2015-03-02	2015-04-14	2015-04-17	2015-04-28	9	2015-04-21	Success	0.959751308900524	0.961223821989529	HPSI0713i-ruyv_1	0	female	23	20	0-100	39.95	2015-04-07	2015-04-29	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	46	40	7	0.961223821989529	0.959751308900524	low
ruyv_B	ruyv	B	1	IFNg	control	primed	ruyv_1	1	2015-01-14	2015-02-04	24	frozen	KSR	2015-02-27	27	2015-03-02	2015-04-14	2015-04-17	2015-04-28	9	2015-04-21	Success	0.959751308900524	0.961223821989529	HPSI0713i-ruyv_1	0	female	23	20	0-100	39.95	2015-04-07	2015-04-29	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	46	40	7	0.961223821989529	0.959751308900524	low
ruyv_C	ruyv	C	1	SL1344	infected	naive	ruyv_1	1	2015-01-14	2015-02-04	24	frozen	KSR	2015-02-27	27	2015-03-02	2015-04-14	2015-04-17	2015-04-28	9	2015-04-21	Success	0.959751308900524	0.961223821989529	HPSI0713i-ruyv_1	0	female	23	20	0-100	39.95	2015-04-07	2015-04-29	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	46	40	7	0.961223821989529	0.959751308900524	low
ruyv_D	ruyv	D	1	IFNg_SL1344	infected	primed	ruyv_1	1	2015-01-14	2015-02-04	24	frozen	KSR	2015-02-27	27	2015-03-02	2015-04-14	2015-04-17	2015-04-28	9	2015-04-21	Success	0.959751308900524	0.961223821989529	HPSI0713i-ruyv_1	0	female	23	20	0-100	39.95	2015-04-07	2015-04-29	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	46	40	7	0.961223821989529	0.959751308900524	low
sojd_A	sojd	A	1	naive	control	naive	sojd_3	3	2015-06-11	2015-08-20	23	frozen	E8	2015-09-08	27	2015-09-11	2015-10-14	2015-10-14	2015-10-20	7	2015-10-19	Success	0.892613377824966	0.921886849689064	HPSI0314i-sojd_3	1	female	19	20	100-200	120.7125	2015-10-07	2015-11-17	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	36	30	7	0.921886849689064	0.892613377824966	low
sojd_B	sojd	B	1	IFNg	control	primed	sojd_3	3	2015-06-11	2015-08-20	23	frozen	E8	2015-09-08	27	2015-09-11	2015-10-14	2015-10-14	2015-10-20	7	2015-10-19	Success	0.892613377824966	0.921886849689064	HPSI0314i-sojd_3	1	female	19	20	100-200	120.7125	2015-10-07	2015-11-17	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	36	30	7	0.921886849689064	0.892613377824966	low
sojd_C	sojd	C	1	SL1344	infected	naive	sojd_3	3	2015-06-11	2015-08-20	23	frozen	E8	2015-09-08	27	2015-09-11	2015-10-14	2015-10-14	2015-10-20	7	2015-10-19	Success	0.892613377824966	0.921886849689064	HPSI0314i-sojd_3	1	female	19	20	100-200	120.7125	2015-10-07	2015-11-17	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	36	30	7	0.921886849689064	0.892613377824966	low
sojd_D	sojd	D	1	IFNg_SL1344	infected	primed	sojd_3	3	2015-06-11	2015-08-20	23	frozen	E8	2015-09-08	27	2015-09-11	2015-10-14	2015-10-14	2015-10-20	7	2015-10-19	Success	0.892613377824966	0.921886849689064	HPSI0314i-sojd_3	1	female	19	20	100-200	120.7125	2015-10-07	2015-11-17	2015-12-09	3226_RNAauto-091215	V4_auto	TRUE	36	30	7	0.921886849689064	0.892613377824966	low
sukz_A	sukz	A	1	naive	control	naive	sukz_1	1	2015-01-14	2015-03-09	23	frozen	E8	2015-03-27	27	2015-03-30	2015-05-06	2015-05-06	2015-05-05	8	2015-05-08	Success	0.993752788933512	0.999776885319054	HPSI0413i-sukz_1	0	male	18	20	200+	213.3725	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	40	40	7	0.999776885319054	0.993752788933512	high
sukz_B	sukz	B	1	IFNg	control	primed	sukz_1	1	2015-01-14	2015-03-09	23	frozen	E8	2015-03-27	27	2015-03-30	2015-05-06	2015-05-06	2015-05-05	8	2015-05-08	Success	0.993752788933512	0.999776885319054	HPSI0413i-sukz_1	0	male	18	20	200+	213.3725	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	40	40	7	0.999776885319054	0.993752788933512	high
sukz_C	sukz	C	1	SL1344	infected	naive	sukz_1	1	2015-01-14	2015-03-09	23	frozen	E8	2015-03-27	27	2015-03-30	2015-05-06	2015-05-06	2015-05-05	8	2015-05-08	Success	0.993752788933512	0.999776885319054	HPSI0413i-sukz_1	0	male	18	20	200+	213.3725	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	40	40	7	0.999776885319054	0.993752788933512	high
sukz_D	sukz	D	1	IFNg_SL1344	infected	primed	sukz_1	1	2015-01-14	2015-03-09	23	frozen	E8	2015-03-27	27	2015-03-30	2015-05-06	2015-05-06	2015-05-05	8	2015-05-08	Success	0.993752788933512	0.999776885319054	HPSI0413i-sukz_1	0	male	18	20	200+	213.3725	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	40	40	7	0.999776885319054	0.993752788933512	high
uimo_A	uimo	A	1	naive	control	naive	uimo_1	1	2015-01-14	2015-02-04	39	frozen	E8	2015-02-21	43	2015-02-24	2015-04-01	2015-04-17	2015-04-13	10	2015-04-10	Success	0.985654761904762	0.988035714285714	HPSI0713i-uimo_1	0	female	17	40	0-100	82.2125	2015-03-25	2015-04-25	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	39	30	7	0.988035714285714	0.985654761904762	high
uimo_B	uimo	B	1	IFNg	control	primed	uimo_1	1	2015-01-14	2015-02-04	39	frozen	E8	2015-02-21	43	2015-02-24	2015-04-01	2015-04-17	2015-04-13	10	2015-04-10	Success	0.985654761904762	0.988035714285714	HPSI0713i-uimo_1	0	female	17	40	0-100	82.2125	2015-03-25	2015-04-25	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	39	30	7	0.988035714285714	0.985654761904762	high
uimo_C	uimo	C	1	SL1344	infected	naive	uimo_1	1	2015-01-14	2015-02-04	39	frozen	E8	2015-02-21	43	2015-02-24	2015-04-01	2015-04-17	2015-04-13	10	2015-04-10	Success	0.985654761904762	0.988035714285714	HPSI0713i-uimo_1	0	female	17	40	0-100	82.2125	2015-03-25	2015-04-25	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	39	30	7	0.988035714285714	0.985654761904762	high
uimo_D	uimo	D	1	IFNg_SL1344	infected	primed	uimo_1	1	2015-01-14	2015-02-04	39	frozen	E8	2015-02-21	43	2015-02-24	2015-04-01	2015-04-17	2015-04-13	10	2015-04-10	Success	0.985654761904762	0.988035714285714	HPSI0713i-uimo_1	0	female	17	40	0-100	82.2125	2015-03-25	2015-04-25	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	39	30	7	0.988035714285714	0.985654761904762	high
vass_A	vass	A	1	naive	control	naive	vass_1	1	2015-01-14	2015-03-10	27	frozen	E8	2015-03-26	31	2015-03-29	2015-04-24	2015-04-24	2015-04-23	7	2015-04-29	Success	0.953984753984754	0.981704781704782	HPSI0114i-vass_1	1	female	16	30	100-200	121.2975	2015-04-17	2015-04-27	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	29	20	7	0.981704781704782	0.953984753984754	high
vass_B	vass	B	1	IFNg	control	primed	vass_1	1	2015-01-14	2015-03-10	27	frozen	E8	2015-03-26	31	2015-03-29	2015-04-24	2015-04-24	2015-04-23	7	2015-04-29	Success	0.953984753984754	0.981704781704782	HPSI0114i-vass_1	1	female	16	30	100-200	121.2975	2015-04-17	2015-04-27	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	29	20	7	0.981704781704782	0.953984753984754	high
vass_C	vass	C	1	SL1344	infected	naive	vass_1	1	2015-01-14	2015-03-10	27	frozen	E8	2015-03-26	31	2015-03-29	2015-04-24	2015-04-24	2015-04-23	7	2015-04-29	Success	0.953984753984754	0.981704781704782	HPSI0114i-vass_1	1	female	16	30	100-200	121.2975	2015-04-17	2015-04-27	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	29	20	7	0.981704781704782	0.953984753984754	high
vass_D	vass	D	1	IFNg_SL1344	infected	primed	vass_1	1	2015-01-14	2015-03-10	27	frozen	E8	2015-03-26	31	2015-03-29	2015-04-24	2015-04-24	2015-04-23	7	2015-04-29	Success	0.953984753984754	0.981704781704782	HPSI0114i-vass_1	1	female	16	30	100-200	121.2975	2015-04-17	2015-04-27	2015-04-29	3226_RNAauto-290415	V4_auto	TRUE	29	20	7	0.981704781704782	0.953984753984754	high
veqz_A	veqz	A	1	naive	control	naive	veqz_6	6	2015-01-14	2015-03-13	27	frozen	E8	2015-03-30	31	2015-04-02	2015-05-06	2015-05-06	2015-05-05	8	2015-05-12	Success	0.971101444927754	0.973751312434378	HPSI0513i-veqz_6	0	female	17	30	100-200	142.9	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	37	30	7	0.973751312434378	0.971101444927754	low
veqz_B	veqz	B	1	IFNg	control	primed	veqz_6	6	2015-01-14	2015-03-13	27	frozen	E8	2015-03-30	31	2015-04-02	2015-05-06	2015-05-06	2015-05-05	8	2015-05-12	Success	0.971101444927754	0.973751312434378	HPSI0513i-veqz_6	0	female	17	30	100-200	142.9	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	37	30	7	0.973751312434378	0.971101444927754	low
veqz_C	veqz	C	1	SL1344	infected	naive	veqz_6	6	2015-01-14	2015-03-13	27	frozen	E8	2015-03-30	31	2015-04-02	2015-05-06	2015-05-06	2015-05-05	8	2015-05-12	Success	0.971101444927754	0.973751312434378	HPSI0513i-veqz_6	0	female	17	30	100-200	142.9	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	37	30	7	0.973751312434378	0.971101444927754	low
veqz_D	veqz	D	1	IFNg_SL1344	infected	primed	veqz_6	6	2015-01-14	2015-03-13	27	frozen	E8	2015-03-30	31	2015-04-02	2015-05-06	2015-05-06	2015-05-05	8	2015-05-12	Success	0.971101444927754	0.973751312434378	HPSI0513i-veqz_6	0	female	17	30	100-200	142.9	2015-04-29	2015-05-19	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	37	30	7	0.973751312434378	0.971101444927754	low
voas_A	voas	A	1	naive	control	naive	voas_2	2	2014-10-06	2014-10-06	37	alive	KSR	2014-10-13	38	2014-10-16	2014-11-26	NA	2014-11-21	10	2014-12-10	Success	0.997686233086867	0.998340123736231	HPSI0813i-voas_2	0	female	7	30	100-200	108.8125	2014-11-19	2014-12-07	2014-12-09	3226_RNAseq-2_111214	V4	FALSE	44	40	7	0.998340123736231	0.997686233086867	high
voas_B	voas	B	1	IFNg	control	primed	voas_2	2	2014-10-06	2014-10-06	37	alive	KSR	2014-10-13	38	2014-10-16	2014-11-26	NA	2014-11-21	10	2014-12-10	Success	0.997686233086867	0.998340123736231	HPSI0813i-voas_2	0	female	7	30	100-200	108.8125	2014-11-19	2014-12-07	2014-12-09	3226_RNAseq-2_111214	V4	FALSE	44	40	7	0.998340123736231	0.997686233086867	high
voas_C	voas	C	1	SL1344	infected	naive	voas_2	2	2014-10-06	2014-10-06	37	alive	KSR	2014-10-13	38	2014-10-16	2014-11-26	NA	2014-11-21	10	2014-12-10	Success	0.997686233086867	0.998340123736231	HPSI0813i-voas_2	0	female	7	30	100-200	108.8125	2014-11-19	2014-12-07	2014-12-09	3226_RNAseq-2_111214	V4	FALSE	44	40	7	0.998340123736231	0.997686233086867	high
voas_D	voas	D	1	IFNg_SL1344	infected	primed	voas_2	2	2014-10-06	2014-10-06	37	alive	KSR	2014-10-13	38	2014-10-16	2014-11-26	NA	2014-11-21	10	2014-12-10	Success	0.997686233086867	0.998340123736231	HPSI0813i-voas_2	0	female	7	30	100-200	108.8125	2014-11-19	2014-12-07	2014-12-09	3226_RNAseq-2_111214	V4	FALSE	44	40	7	0.998340123736231	0.997686233086867	high
vorx_A	vorx	A	1	naive	control	naive	vorx_1	1	2014-10-01	2014-10-01	40	alive	KSR	2014-10-06	41	2014-10-10	2014-11-20	NA	2014-11-11	7	2014-11-25	Success	0.9850997736008	0.992102353498657	HPSI0613i-vorx_1	0	male	5	40	200+	283.025	2014-11-14	2014-11-25	2014-12-09	3226_RNAseq-1_111214	V4	FALSE	45	40	6	0.992102353498657	0.9850997736008	high
vorx_B	vorx	B	1	IFNg	control	primed	vorx_1	1	2014-10-01	2014-10-01	40	alive	KSR	2014-10-06	41	2014-10-10	2014-11-20	NA	2014-11-11	7	2014-11-25	Success	0.9850997736008	0.992102353498657	HPSI0613i-vorx_1	0	male	5	40	200+	283.025	2014-11-14	2014-11-25	2014-12-09	3226_RNAseq-1_111214	V4	FALSE	45	40	6	0.992102353498657	0.9850997736008	high
vorx_C	vorx	C	1	SL1344	infected	naive	vorx_1	1	2014-10-01	2014-10-01	40	alive	KSR	2014-10-06	41	2014-10-10	2014-11-20	NA	2014-11-11	7	2014-11-25	Success	0.9850997736008	0.992102353498657	HPSI0613i-vorx_1	0	male	5	40	200+	283.025	2014-11-14	2014-11-25	2014-12-09	3226_RNAseq-1_111214	V4	FALSE	45	40	6	0.992102353498657	0.9850997736008	high
vorx_D	vorx	D	1	IFNg_SL1344	infected	primed	vorx_1	1	2014-10-01	2014-10-01	40	alive	KSR	2014-10-06	41	2014-10-10	2014-11-20	NA	2014-11-11	7	2014-11-25	Success	0.9850997736008	0.992102353498657	HPSI0613i-vorx_1	0	male	5	40	200+	283.025	2014-11-14	2014-11-25	2014-12-09	3226_RNAseq-1_111214	V4	FALSE	45	40	6	0.992102353498657	0.9850997736008	high
wibj_A	wibj	A	1	naive	control	naive	wibj_2	2	2015-01-14	2015-03-10	25	frozen	E8	2015-03-27	29	2015-03-30	2015-04-28	NA	2015-04-23	8	2015-04-29	Success	0.921697443181818	0.924715909090909	HPSI0214i-wibj_2	1	female	17	20	100-200	152.66	2015-04-21	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	32	30	7	0.924715909090909	0.921697443181818	low
wibj_B	wibj	B	1	IFNg	control	primed	wibj_2	2	2015-01-14	2015-03-10	25	frozen	E8	2015-03-27	29	2015-03-30	2015-04-28	NA	2015-04-23	8	2015-04-29	Success	0.921697443181818	0.924715909090909	HPSI0214i-wibj_2	1	female	17	20	100-200	152.66	2015-04-21	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	32	30	7	0.924715909090909	0.921697443181818	low
wibj_C	wibj	C	1	SL1344	infected	naive	wibj_2	2	2015-01-14	2015-03-10	25	frozen	E8	2015-03-27	29	2015-03-30	2015-04-28	NA	2015-04-23	8	2015-04-29	Success	0.921697443181818	0.924715909090909	HPSI0214i-wibj_2	1	female	17	20	100-200	152.66	2015-04-21	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	32	30	7	0.924715909090909	0.921697443181818	low
wibj_D	wibj	D	1	IFNg_SL1344	infected	primed	wibj_2	2	2015-01-14	2015-03-10	25	frozen	E8	2015-03-27	29	2015-03-30	2015-04-28	NA	2015-04-23	8	2015-04-29	Success	0.921697443181818	0.924715909090909	HPSI0214i-wibj_2	1	female	17	20	100-200	152.66	2015-04-21	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	32	30	7	0.924715909090909	0.921697443181818	low
xucm_A	xucm	A	1	naive	control	naive	xucm_3	3	2015-01-14	2015-03-13	29	frozen	E8	2015-03-30	33	2015-04-02	2015-05-13	2015-05-13	2015-05-14	6	2015-05-12	Success	0.979376647542255	1	HPSI0613i-xucm_3	0	female	17	30	200+	216.87	2015-05-07	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	44	40	6	1	0.979376647542255	high
xucm_B	xucm	B	1	IFNg	control	primed	xucm_3	3	2015-01-14	2015-03-13	29	frozen	E8	2015-03-30	33	2015-04-02	2015-05-13	2015-05-13	2015-05-14	6	2015-05-12	Success	0.979376647542255	1	HPSI0613i-xucm_3	0	female	17	30	200+	216.87	2015-05-07	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	44	40	6	1	0.979376647542255	high
xucm_C	xucm	C	1	SL1344	infected	naive	xucm_3	3	2015-01-14	2015-03-13	29	frozen	E8	2015-03-30	33	2015-04-02	2015-05-13	2015-05-13	2015-05-14	6	2015-05-12	Success	0.979376647542255	1	HPSI0613i-xucm_3	0	female	17	30	200+	216.87	2015-05-07	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	44	40	6	1	0.979376647542255	high
xucm_D	xucm	D	1	IFNg_SL1344	infected	primed	xucm_3	3	2015-01-14	2015-03-13	29	frozen	E8	2015-03-30	33	2015-04-02	2015-05-13	2015-05-13	2015-05-14	6	2015-05-12	Success	0.979376647542255	1	HPSI0613i-xucm_3	0	female	17	30	200+	216.87	2015-05-07	2015-05-16	2015-05-26	3226_RNAauto-260515	V4_auto	TRUE	44	40	6	1	0.979376647542255	high
xugn_A	xugn	A	1	naive	control	naive	xugn_1	1	2015-01-14	2015-05-21	23	frozen	E8	2015-06-08	27	2015-06-11	2015-07-22	2015-07-22	2015-07-21	8	2015-07-24	Success	0.976953907815631	0.980818780417979	HPSI0314i-xugn_1	1	male	18	20	100-200	126.62	2015-07-15	2015-08-18	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	44	40	7	0.980818780417979	0.976953907815631	high
xugn_B	xugn	B	1	IFNg	control	primed	xugn_1	1	2015-01-14	2015-05-21	23	frozen	E8	2015-06-08	27	2015-06-11	2015-07-22	2015-07-22	2015-07-21	8	2015-07-24	Success	0.976953907815631	0.980818780417979	HPSI0314i-xugn_1	1	male	18	20	100-200	126.62	2015-07-15	2015-08-18	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	44	40	7	0.980818780417979	0.976953907815631	high
xugn_C	xugn	C	1	SL1344	infected	naive	xugn_1	1	2015-01-14	2015-05-21	23	frozen	E8	2015-06-08	27	2015-06-11	2015-07-22	2015-07-22	2015-07-21	8	2015-07-24	Success	0.976953907815631	0.980818780417979	HPSI0314i-xugn_1	1	male	18	20	100-200	126.62	2015-07-15	2015-08-18	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	44	40	7	0.980818780417979	0.976953907815631	high
xugn_D	xugn	D	1	IFNg_SL1344	infected	primed	xugn_1	1	2015-01-14	2015-05-21	23	frozen	E8	2015-06-08	27	2015-06-11	2015-07-22	2015-07-22	2015-07-21	8	2015-07-24	Success	0.976953907815631	0.980818780417979	HPSI0314i-xugn_1	1	male	18	20	100-200	126.62	2015-07-15	2015-08-18	2015-09-16	3226_RNAauto-160915	V4_auto	TRUE	44	40	7	0.980818780417979	0.976953907815631	high
