sample_id	genotype_id	sex	cell_type	condition	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	ega_id
RTZAQUWLSW_4	EIP@RTZAQUWLSW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482307
RTZAQUWLSW_5	EIP@RTZAQUWLSW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482308
RYGNUGBKYG_1	EIP@RYGNUGBKYG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482309
RYGNUGBKYG_2	EIP@RYGNUGBKYG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482310
RYGNUGBKYG_3	EIP@RYGNUGBKYG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482311
RYGNUGBKYG_4	EIP@RYGNUGBKYG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482312
RYGNUGBKYG_5	EIP@RYGNUGBKYG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482313
SFHHCBTHBA_1	EIP@SFHHCBTHBA	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482314
SFHHCBTHBA_2	EIP@SFHHCBTHBA	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482315
SFHHCBTHBA_3	EIP@SFHHCBTHBA	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482316
SFHHCBTHBA_4	EIP@SFHHCBTHBA	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482317
SFHHCBTHBA_5	EIP@SFHHCBTHBA	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482318
SHTLICBATH_1	EIP@SHTLICBATH	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482319
SHTLICBATH_2	EIP@SHTLICBATH	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482320
SHTLICBATH_3	EIP@SHTLICBATH	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482321
SHTLICBATH_4	EIP@SHTLICBATH	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482322
SHTLICBATH_5	EIP@SHTLICBATH	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482323
SINSRLBTBL_1	EIP@SINSRLBTBL	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482324
SINSRLBTBL_2	EIP@SINSRLBTBL	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482325
SINSRLBTBL_3	EIP@SINSRLBTBL	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482326
SINSRLBTBL_4	EIP@SINSRLBTBL	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482327
SINSRLBTBL_5	EIP@SINSRLBTBL	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482328
SMWPWJLRXL_1	EIP@SMWPWJLRXL	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482329
SMWPWJLRXL_3	EIP@SMWPWJLRXL	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482330
SMWPWJLRXL_4	EIP@SMWPWJLRXL	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482331
SMWPWJLRXL_5	EIP@SMWPWJLRXL	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482332
SPIMUUHDBI_1	EIP@SPIMUUHDBI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482333
SPIMUUHDBI_2	EIP@SPIMUUHDBI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482334
SPIMUUHDBI_3	EIP@SPIMUUHDBI	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482335
SPIMUUHDBI_4	EIP@SPIMUUHDBI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482336
SPIMUUHDBI_5	EIP@SPIMUUHDBI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482337
SPOWRYYFJO_1	EIP@SPOWRYYFJO	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482338
SPOWRYYFJO_2	EIP@SPOWRYYFJO	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482339
SPOWRYYFJO_3	EIP@SPOWRYYFJO	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482340
SPOWRYYFJO_4	EIP@SPOWRYYFJO	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482341
SPOWRYYFJO_5	EIP@SPOWRYYFJO	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482342
SPWKAUELYK_1	EIP@SPWKAUELYK	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482343
SPWKAUELYK_3	EIP@SPWKAUELYK	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482344
SPWKAUELYK_4	EIP@SPWKAUELYK	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482345
SPWKAUELYK_5	EIP@SPWKAUELYK	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482346
SZTCLWMSGW_1	EIP@SZTCLWMSGW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482347
SZTCLWMSGW_2	EIP@SZTCLWMSGW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482348
SZTCLWMSGW_3	EIP@SZTCLWMSGW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482349
SZTCLWMSGW_4	EIP@SZTCLWMSGW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482350
SZTCLWMSGW_5	EIP@SZTCLWMSGW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482351
TFOKKVDZFJ_1	EIP@TFOKKVDZFJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482352
TFOKKVDZFJ_2	EIP@TFOKKVDZFJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482353
TFOKKVDZFJ_3	EIP@TFOKKVDZFJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482354
TFOKKVDZFJ_4	EIP@TFOKKVDZFJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482355
TFOKKVDZFJ_5	EIP@TFOKKVDZFJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482356
TIAOFCRUDP_1	EIP@TIAOFCRUDP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482357
TIAOFCRUDP_2	EIP@TIAOFCRUDP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482358
TIAOFCRUDP_3	EIP@TIAOFCRUDP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482359
TIAOFCRUDP_4	EIP@TIAOFCRUDP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482360
TIAOFCRUDP_5	EIP@TIAOFCRUDP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482361
TJPKITVKBF_1	EIP@TJPKITVKBF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482362
TJPKITVKBF_2	EIP@TJPKITVKBF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482363
TJPKITVKBF_3	EIP@TJPKITVKBF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482364
TJPKITVKBF_4	EIP@TJPKITVKBF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482365
TJPKITVKBF_5	EIP@TJPKITVKBF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482366
TKBMGBCXMQ_1	EIP@TKBMGBCXMQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482367
TKBMGBCXMQ_2	EIP@TKBMGBCXMQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482368
TKBMGBCXMQ_3	EIP@TKBMGBCXMQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482369
TKBMGBCXMQ_4	EIP@TKBMGBCXMQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482370
TKBMGBCXMQ_5	EIP@TKBMGBCXMQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482371
TKJBWNAOCN_1	EIP@TKJBWNAOCN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482372
TKJBWNAOCN_2	EIP@TKJBWNAOCN	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482373
TKJBWNAOCN_3	EIP@TKJBWNAOCN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482374
TKJBWNAOCN_4	EIP@TKJBWNAOCN	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482375
TKJBWNAOCN_5	EIP@TKJBWNAOCN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482376
TMCICZZBFS_1	EIP@TMCICZZBFS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482377
TMCICZZBFS_2	EIP@TMCICZZBFS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482378
TMCICZZBFS_3	EIP@TMCICZZBFS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482379
TMCICZZBFS_5	EIP@TMCICZZBFS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482380
TNDVDTNZIF_1	EIP@TNDVDTNZIF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482381
TNDVDTNZIF_2	EIP@TNDVDTNZIF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482382
TNDVDTNZIF_3	EIP@TNDVDTNZIF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482383
TNDVDTNZIF_4	EIP@TNDVDTNZIF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482384
TNDVDTNZIF_5	EIP@TNDVDTNZIF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482385
TQFKFZMFCR_1	EIP@TQFKFZMFCR	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482386
TQFKFZMFCR_2	EIP@TQFKFZMFCR	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482387
TQFKFZMFCR_3	EIP@TQFKFZMFCR	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482388
TQFKFZMFCR_4	EIP@TQFKFZMFCR	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482389
TQFKFZMFCR_5	EIP@TQFKFZMFCR	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482390
TSFIZLRJQX_1	EIP@TSFIZLRJQX	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482391
TSFIZLRJQX_2	EIP@TSFIZLRJQX	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482392
TSFIZLRJQX_3	EIP@TSFIZLRJQX	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482393
TSFIZLRJQX_4	EIP@TSFIZLRJQX	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482394
TSFIZLRJQX_5	EIP@TSFIZLRJQX	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482395
TSTLUMTAUW_1	EIP@TSTLUMTAUW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482396
TSTLUMTAUW_2	EIP@TSTLUMTAUW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482397
TSTLUMTAUW_3	EIP@TSTLUMTAUW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482398
TSTLUMTAUW_4	EIP@TSTLUMTAUW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482399
TSTLUMTAUW_5	EIP@TSTLUMTAUW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482400
TTMZHESAWJ_1	EIP@TTMZHESAWJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482401
TTMZHESAWJ_2	EIP@TTMZHESAWJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482402
TTMZHESAWJ_3	EIP@TTMZHESAWJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482403
TTMZHESAWJ_4	EIP@TTMZHESAWJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482404
TTMZHESAWJ_5	EIP@TTMZHESAWJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482405
TZPDHWKMQN_1	EIP@TZPDHWKMQN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482406
TZPDHWKMQN_2	EIP@TZPDHWKMQN	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482407
TZPDHWKMQN_3	EIP@TZPDHWKMQN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482408
TZPDHWKMQN_4	EIP@TZPDHWKMQN	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482409
TZPDHWKMQN_5	EIP@TZPDHWKMQN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482410
TZRBKDNBZW_1	EIP@TZRBKDNBZW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482411
TZRBKDNBZW_2	EIP@TZRBKDNBZW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482412
TZRBKDNBZW_3	EIP@TZRBKDNBZW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482413
TZRBKDNBZW_4	EIP@TZRBKDNBZW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482414
TZRBKDNBZW_5	EIP@TZRBKDNBZW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482415
UDFICXQHVG_1	EIP@UDFICXQHVG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482416
UDFICXQHVG_2	EIP@UDFICXQHVG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482417
UDFICXQHVG_3	EIP@UDFICXQHVG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482418
UDFICXQHVG_4	EIP@UDFICXQHVG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482419
UDFICXQHVG_5	EIP@UDFICXQHVG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482420
UGVMRYNOCO_1	EIP@UGVMRYNOCO	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482421
UGVMRYNOCO_2	EIP@UGVMRYNOCO	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482422
UGVMRYNOCO_3	EIP@UGVMRYNOCO	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482423
UGVMRYNOCO_4	EIP@UGVMRYNOCO	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482424
UGVMRYNOCO_5	EIP@UGVMRYNOCO	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482425
UKFGRAAFMP_1	EIP@UKFGRAAFMP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482426
UKFGRAAFMP_2	EIP@UKFGRAAFMP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482427
UKFGRAAFMP_3	EIP@UKFGRAAFMP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482428
UKFGRAAFMP_4	EIP@UKFGRAAFMP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482429
UKFGRAAFMP_5	EIP@UKFGRAAFMP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482430
ULDLRXOCGG_1	EIP@ULDLRXOCGG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482431
ULDLRXOCGG_2	EIP@ULDLRXOCGG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482432
ULDLRXOCGG_3	EIP@ULDLRXOCGG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482433
ULDLRXOCGG_4	EIP@ULDLRXOCGG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482434
ULDLRXOCGG_5	EIP@ULDLRXOCGG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482435
UMFBSJOBQV_1	EIP@UMFBSJOBQV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482436
UMFBSJOBQV_2	EIP@UMFBSJOBQV	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482437
UMFBSJOBQV_3	EIP@UMFBSJOBQV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482438
UMFBSJOBQV_5	EIP@UMFBSJOBQV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482439
UQEWLWNULG_1	EIP@UQEWLWNULG	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482440
UQEWLWNULG_2	EIP@UQEWLWNULG	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482441
UQEWLWNULG_3	EIP@UQEWLWNULG	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482442
UQEWLWNULG_4	EIP@UQEWLWNULG	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482443
UQEWLWNULG_5	EIP@UQEWLWNULG	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482444
UTKUATLYBF_1	EIP@UTKUATLYBF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482445
UTKUATLYBF_2	EIP@UTKUATLYBF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482446
UTKUATLYBF_3	EIP@UTKUATLYBF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482447
UTKUATLYBF_4	EIP@UTKUATLYBF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482448
UTKUATLYBF_5	EIP@UTKUATLYBF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482449
UTRKBNQYJD_1	EIP@UTRKBNQYJD	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482450
UTRKBNQYJD_2	EIP@UTRKBNQYJD	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482451
UTRKBNQYJD_3	EIP@UTRKBNQYJD	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482452
UTRKBNQYJD_4	EIP@UTRKBNQYJD	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482453
UTRKBNQYJD_5	EIP@UTRKBNQYJD	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482454
UYSJLXHRDC_1	EIP@UYSJLXHRDC	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482455
UYSJLXHRDC_2	EIP@UYSJLXHRDC	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482456
UYSJLXHRDC_3	EIP@UYSJLXHRDC	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482457
UYSJLXHRDC_4	EIP@UYSJLXHRDC	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482458
UYSJLXHRDC_5	EIP@UYSJLXHRDC	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482459
UZTJBWHUGN_1	EIP@UZTJBWHUGN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482460
UZTJBWHUGN_2	EIP@UZTJBWHUGN	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482461
UZTJBWHUGN_3	EIP@UZTJBWHUGN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482462
UZTJBWHUGN_4	EIP@UZTJBWHUGN	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482463
UZTJBWHUGN_5	EIP@UZTJBWHUGN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482464
VCHPPHXPDV_1	EIP@VCHPPHXPDV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482465
